index,open,high,close,min
43677,1.13119,1.13119,1.1309,1.131
43737,1.13136,1.13141,1.1312,1.13123
43797,1.1311,1.1311,1.13092,1.13095
43857,1.13271,1.13278,1.13249,1.13272
43917,1.13149,1.13151,1.13126,1.13128
43977,1.13199,1.13199,1.1315,1.13167
44037,1.13057,1.13092,1.13054,1.1308
44097,1.13061,1.13061,1.13035,1.13038
44157,1.13102,1.13111,1.13085,1.13087
44217,1.12975,1.13004,1.1296,1.12968
44277,1.12947,1.12985,1.12945,1.12985
44337,1.12939,1.1296,1.12939,1.12959
44397,1.13043,1.13057,1.13034,1.13057
44451,1.13041,1.13058,1.13041,1.13057
44510,1.13057,1.1306,1.13049,1.13055
44570,1.13115,1.13123,1.13103,1.13114
44630,1.13103,1.13103,1.1309,1.1309
44690,1.13188,1.13196,1.13187,1.13193
44750,1.13173,1.13178,1.13169,1.13176
44810,1.13189,1.1319,1.13187,1.13187
44870,1.13172,1.13178,1.1316,1.13161
44930,1.13218,1.13226,1.13205,1.13216
44990,1.13125,1.13132,1.13111,1.13121
45050,1.13459,1.13499,1.13449,1.13489
45110,1.13461,1.13479,1.13453,1.13459
45170,1.13479,1.13483,1.13465,1.13472
45230,1.13459,1.13495,1.13459,1.1348
45290,1.13404,1.13453,1.13404,1.1345
45350,1.13556,1.13556,1.13525,1.13542
45410,1.13218,1.13276,1.13217,1.13256
45470,1.13547,1.13566,1.13546,1.13562
45530,1.13623,1.13629,1.13616,1.13618
45590,1.13585,1.13603,1.13584,1.13603
45649,1.13553,1.13557,1.13544,1.13549
45709,1.13596,1.13622,1.13596,1.13604
45768,1.13582,1.13582,1.13566,1.13566
45828,1.13572,1.13582,1.13565,1.13566
45882,1.13564,1.13573,1.13564,1.13572
45940,1.1355,1.13556,1.13543,1.13555
45999,1.13569,1.13569,1.13551,1.13553
46059,1.13518,1.13519,1.1351,1.13511
46119,1.13473,1.13481,1.13473,1.13478
46179,1.13457,1.13459,1.13455,1.13458
46238,1.13478,1.13484,1.13478,1.13484
46298,1.13535,1.13546,1.1353,1.13543
46358,1.13634,1.1365,1.13632,1.13646
46418,1.13753,1.13772,1.13742,1.13765
46478,1.13898,1.13898,1.13856,1.13859
46538,1.13773,1.13773,1.13761,1.13763
46598,1.13806,1.13834,1.13797,1.13834
46658,1.1385,1.13861,1.13842,1.13859
46718,1.13655,1.13683,1.13655,1.13673
46778,1.13631,1.13633,1.13599,1.13602
46838,1.1365,1.13667,1.13647,1.13666
46898,1.13652,1.13657,1.13642,1.13644
46958,1.13807,1.13812,1.13806,1.13811
47018,1.13742,1.13752,1.13738,1.13743
47078,1.13765,1.13825,1.13765,1.13817
47138,1.13903,1.13919,1.13898,1.13919
47198,1.13819,1.13824,1.13797,1.138
47258,1.13717,1.13731,1.13713,1.13731
47315,1.13753,1.13758,1.13748,1.13752
47375,1.13726,1.13762,1.13726,1.13761
47435,1.13795,1.13808,1.13795,1.13796
47495,1.13816,1.13817,1.13805,1.13805
47555,1.13826,1.1383,1.13813,1.13816
47615,1.13367,1.13391,1.13294,1.13314
47675,1.13421,1.13457,1.13421,1.13451
47735,1.13564,1.13572,1.13562,1.13569
47795,1.13602,1.13615,1.136,1.13606
47855,1.1375,1.13805,1.1375,1.13798
47915,1.13583,1.13607,1.13561,1.13607
47975,1.13613,1.13617,1.1359,1.13603
48035,1.13754,1.13767,1.1375,1.1375
48094,1.13657,1.13708,1.13654,1.13706
48154,1.13776,1.13778,1.13762,1.13763
48214,1.13591,1.13632,1.13589,1.1363
48274,1.13592,1.13623,1.13583,1.13619
48334,1.13693,1.13697,1.13679,1.13687
48394,1.13629,1.13635,1.136,1.136
48454,1.13589,1.13595,1.13586,1.13593
48514,1.13624,1.13627,1.13618,1.13619
48574,1.13639,1.13648,1.13634,1.13634
48634,1.13597,1.13601,1.1359,1.13593
48694,1.13584,1.13611,1.13572,1.13611
48753,1.13608,1.13614,1.13597,1.1361
48813,1.13636,1.13655,1.13631,1.13655
48873,1.13593,1.13593,1.13588,1.13589
48933,1.13677,1.13677,1.13673,1.13675
48993,1.13669,1.13669,1.13653,1.13653
49053,1.1367,1.13676,1.13666,1.13676
49112,1.13639,1.13642,1.13639,1.13639
49170,1.13658,1.1367,1.13657,1.13658
49230,1.13707,1.13708,1.13698,1.13706
49290,1.13696,1.13731,1.13696,1.13731
49350,1.13755,1.13768,1.1374,1.13743
49410,1.13709,1.13718,1.13697,1.13702
49470,1.13609,1.13611,1.13602,1.13604
49530,1.13623,1.13638,1.13617,1.13628
49590,1.13604,1.13605,1.13591,1.13595
49650,1.1349,1.13515,1.13485,1.13505
49710,1.1348,1.13482,1.13436,1.1344
49770,1.13412,1.13422,1.13402,1.13406
49830,1.13258,1.13277,1.13256,1.13267
49890,1.13222,1.13242,1.13218,1.13238
49950,1.13301,1.13303,1.13292,1.13292
50010,1.13311,1.13313,1.13303,1.13308
50070,1.13245,1.1326,1.13245,1.13253
50130,1.13186,1.13195,1.13175,1.13195
50189,1.13199,1.13218,1.13173,1.13174
50249,1.1317,1.1317,1.13141,1.13141
50309,1.13326,1.13331,1.13311,1.13315
50369,1.13533,1.13546,1.13532,1.13542
50429,1.1357,1.13578,1.1357,1.13576
50489,1.13606,1.13608,1.13604,1.13608
50548,1.13621,1.13625,1.13618,1.13623
50608,1.13625,1.13626,1.13623,1.13625
50668,1.13689,1.13697,1.13679,1.13697
50728,1.13734,1.13772,1.13733,1.13769
50788,1.13564,1.13597,1.13557,1.13563
50848,1.13633,1.13633,1.13599,1.13604
50908,1.13563,1.13576,1.13551,1.13572
50968,1.13477,1.13491,1.13466,1.13479
51028,1.13341,1.13358,1.13332,1.13356
51088,1.13298,1.13303,1.1325,1.1327
51148,1.13334,1.13337,1.13322,1.13332
51208,1.1336,1.13365,1.13355,1.1336
51268,1.13464,1.13477,1.13464,1.13477
51328,1.13362,1.13428,1.13312,1.13398
51388,1.1317,1.13171,1.13132,1.13134
51448,1.13184,1.13186,1.13174,1.13176
51508,1.13145,1.13145,1.13143,1.13145
51568,1.13074,1.13098,1.13074,1.13097
51626,1.13072,1.13084,1.13069,1.13075
51686,1.13092,1.13102,1.13085,1.13092
51746,1.13136,1.13155,1.13135,1.13152
51806,1.13036,1.13037,1.13012,1.13014
51866,1.13046,1.13046,1.13012,1.13013
51926,1.12922,1.12956,1.12922,1.12956
51986,1.12984,1.12998,1.12975,1.12998
52046,1.13067,1.13071,1.1306,1.13062
52106,1.13041,1.13042,1.13023,1.13036
52166,1.12965,1.12978,1.12957,1.12968
52226,1.13258,1.13298,1.13248,1.13267
52286,1.13194,1.13227,1.13183,1.13227
52346,1.13524,1.13526,1.13496,1.13499
52406,1.13461,1.13481,1.13455,1.13472
52466,1.13508,1.13533,1.13497,1.13525
52526,1.1341,1.13413,1.13391,1.13394
52586,1.13466,1.13475,1.13433,1.13435
52646,1.13355,1.13364,1.13311,1.13328
52706,1.13431,1.13431,1.13399,1.13399
52766,1.13336,1.13346,1.13332,1.13346
52826,1.13287,1.13287,1.13265,1.13271
52886,1.13346,1.13372,1.13346,1.13372
52946,1.13239,1.13271,1.13239,1.13271
53005,1.13229,1.13229,1.13229,1.13229
53062,1.13256,1.13271,1.13255,1.13265
53121,1.13286,1.133,1.13283,1.133
53181,1.1333,1.13341,1.1333,1.13338
53241,1.13349,1.13353,1.13342,1.13352
53301,1.13223,1.13229,1.13222,1.13227
53359,1.13258,1.1326,1.13253,1.13254
53419,1.13254,1.13291,1.13254,1.13273
53479,1.13254,1.13265,1.13254,1.13264
53539,1.13221,1.13221,1.13206,1.13211
53599,1.13398,1.13419,1.13385,1.13418
53659,1.13472,1.13473,1.13456,1.1346
53719,1.13554,1.13559,1.13498,1.13509
53779,1.13511,1.13511,1.13492,1.13492
53839,1.13402,1.13409,1.13399,1.13408
53899,1.13376,1.13384,1.13366,1.13367
53959,1.13514,1.13515,1.1349,1.13497
54019,1.13335,1.13348,1.13327,1.13337
54079,1.13242,1.13245,1.13217,1.13233
54139,1.13139,1.1316,1.13137,1.13155
54199,1.13123,1.13124,1.13103,1.13113
54259,1.13091,1.13111,1.13088,1.13103
54319,1.13075,1.13084,1.13071,1.13081
54379,1.13051,1.13075,1.1305,1.13075
54439,1.13036,1.13036,1.13036,1.13036
54496,1.13028,1.13033,1.13023,1.13026
54556,1.13055,1.13057,1.13046,1.13053
54616,1.12763,1.12837,1.12763,1.12818
54676,1.12932,1.12939,1.12921,1.12929
54736,1.12728,1.12776,1.12723,1.12775
54796,1.12379,1.12429,1.12376,1.12414
54856,1.12452,1.12461,1.12435,1.12448
54916,1.12376,1.12403,1.12375,1.12402
54976,1.12449,1.1247,1.12413,1.12449
55036,1.12451,1.12459,1.1243,1.12459
55096,1.12399,1.12409,1.12391,1.12404
55156,1.12111,1.12118,1.12032,1.12036
55216,1.1178,1.11806,1.11772,1.11795
55276,1.11742,1.11751,1.11703,1.11704
55336,1.11702,1.11776,1.1168,1.11695
55396,1.11616,1.11635,1.11594,1.11633
55456,1.11468,1.11504,1.11461,1.11493
55516,1.11094,1.11173,1.11094,1.11122
55576,1.11501,1.11548,1.11501,1.11547
55636,1.11666,1.11672,1.11642,1.11644
55696,1.11907,1.11912,1.11853,1.11859
55756,1.11875,1.11917,1.11874,1.11894
55816,1.11999,1.12016,1.11995,1.12006
55876,1.11912,1.11915,1.11912,1.11915
55929,1.11967,1.11968,1.11937,1.11954
55989,1.11906,1.11915,1.11897,1.11899
56049,1.12018,1.12018,1.1194,1.11957
56109,1.12032,1.12032,1.12015,1.12021
56169,1.12135,1.12135,1.12085,1.12086
56229,1.12172,1.12172,1.12166,1.12169
56289,1.12213,1.12214,1.12202,1.12211
56349,1.12254,1.12254,1.12226,1.12226
56409,1.12017,1.12027,1.11995,1.11995
56469,1.12102,1.12113,1.1204,1.12062
56529,1.11774,1.11776,1.11753,1.11762
56589,1.11812,1.11818,1.11798,1.11812
56649,1.11801,1.11812,1.11789,1.11804
56709,1.11853,1.11881,1.11849,1.11881
56769,1.12213,1.12248,1.12159,1.12183
56829,1.12366,1.12385,1.12356,1.12362
56889,1.12325,1.12404,1.12318,1.12326
56949,1.12442,1.12453,1.1243,1.12452
57009,1.12591,1.1262,1.12587,1.12595
57069,1.12408,1.12435,1.12408,1.12435
57129,1.1257,1.1257,1.12554,1.12566
57189,1.12633,1.12648,1.12632,1.12643
57249,1.12657,1.12681,1.12653,1.12681
57309,1.11237,1.11287,1.11225,1.11285
57369,1.11504,1.11586,1.11501,1.11517
57429,1.11801,1.11829,1.11797,1.11801
57489,1.11818,1.11859,1.11807,1.11832
57549,1.11708,1.11719,1.11702,1.11713
57609,1.11569,1.11579,1.11552,1.1157
57669,1.11508,1.11528,1.11508,1.11513
57729,1.11462,1.11473,1.11461,1.11461
57789,1.11562,1.1157,1.11543,1.11562
57849,1.11587,1.11601,1.1156,1.11567
57909,1.11897,1.11963,1.11897,1.11919
57969,1.11788,1.11806,1.11775,1.11775
58029,1.11778,1.11812,1.11777,1.11792
58089,1.12287,1.12288,1.12153,1.12175
58149,1.11992,1.12018,1.11983,1.11999
58209,1.11929,1.11956,1.11907,1.11956
58269,1.12127,1.12135,1.12116,1.12118
58329,1.12219,1.12256,1.1221,1.12256
58389,1.12315,1.12337,1.12297,1.12336
58449,1.12242,1.12243,1.12212,1.12213
58509,1.12049,1.12066,1.12046,1.12051
58569,1.1215,1.1215,1.12136,1.12138
58629,1.12224,1.12228,1.12159,1.12176
58689,1.12102,1.12136,1.12101,1.12128
58748,1.12181,1.12181,1.12181,1.12181
58802,1.12199,1.12199,1.12177,1.12179
58862,1.1214,1.12145,1.12136,1.1214
58922,1.12056,1.12078,1.12055,1.12068
58982,1.12017,1.1203,1.12016,1.12029
59042,1.11963,1.11974,1.11963,1.11969
59102,1.11922,1.11922,1.11914,1.11917
59161,1.11962,1.11972,1.11962,1.11968
59221,1.1196,1.11965,1.1196,1.1196
59281,1.12058,1.12076,1.12051,1.12076
59341,1.12295,1.12307,1.12272,1.12296
59401,1.12267,1.12295,1.12261,1.12282
59461,1.11961,1.11985,1.1194,1.11984
59521,1.11812,1.11813,1.11774,1.11781
59581,1.11756,1.11772,1.11752,1.11753
59641,1.11601,1.11625,1.11601,1.11621
59701,1.11602,1.1162,1.11594,1.11594
59761,1.11509,1.1151,1.11458,1.11471
59821,1.11402,1.11428,1.11398,1.11423
59881,1.11031,1.11044,1.1102,1.11042
59941,1.1109,1.1109,1.11066,1.1107
60001,1.11224,1.11225,1.11207,1.11209
60061,1.11219,1.11259,1.11219,1.11238
60121,1.11301,1.11321,1.11296,1.11303
60181,1.11234,1.11234,1.11234,1.11234
60237,1.11188,1.11213,1.11177,1.11205
60297,1.11321,1.11333,1.113,1.11303
60357,1.11264,1.11265,1.11241,1.11257
60417,1.11279,1.11279,1.11254,1.11257
60477,1.11252,1.11276,1.11252,1.11272
60537,1.1119,1.1119,1.11175,1.11187
60597,1.11228,1.11228,1.11217,1.11225
60657,1.11149,1.11171,1.11149,1.11168
60717,1.10974,1.1104,1.10972,1.11014
60777,1.10933,1.10989,1.10933,1.10969
60837,1.10855,1.10881,1.10852,1.1088
60897,1.10823,1.10859,1.10821,1.10832
60957,1.1098,1.11018,1.10979,1.11008
61017,1.10995,1.10995,1.10944,1.10956
61077,1.11173,1.11173,1.11104,1.11121
61137,1.11046,1.11047,1.11011,1.11016
61197,1.10938,1.1096,1.10914,1.10933
61257,1.10684,1.10684,1.1064,1.10655
61317,1.11022,1.11034,1.11004,1.11004
61377,1.11024,1.11037,1.11022,1.11026
61437,1.11281,1.11281,1.11234,1.11235
61497,1.11241,1.11266,1.11241,1.11266
61557,1.11269,1.11269,1.11239,1.11259
61617,1.11179,1.11179,1.11147,1.11164
61675,1.11189,1.11201,1.11186,1.11195
61735,1.11119,1.11134,1.11119,1.11133
61795,1.11022,1.11039,1.11022,1.11036
61855,1.10976,1.11004,1.10976,1.10996
61915,1.11058,1.11066,1.11051,1.1106
61974,1.10997,1.11006,1.10997,1.11002
62034,1.10978,1.10995,1.10978,1.10991
62094,1.11016,1.11021,1.11016,1.11018
62154,1.11043,1.11054,1.11036,1.11037
62214,1.10974,1.10974,1.10928,1.10929
62274,1.10911,1.10921,1.10899,1.10905
62334,1.108,1.10809,1.10788,1.10795
62394,1.10866,1.10866,1.10855,1.10858
62454,1.10865,1.10865,1.10843,1.1085
62514,1.10755,1.1078,1.10754,1.10754
62574,1.10855,1.10867,1.10812,1.10863
62634,1.10809,1.10867,1.10801,1.10808
62694,1.10617,1.10643,1.10611,1.10627
62754,1.10544,1.10544,1.10516,1.10538
62814,1.10512,1.10531,1.10508,1.10525
62874,1.10624,1.10625,1.10611,1.1062
62934,1.10576,1.10582,1.10571,1.10581
62994,1.10627,1.10635,1.10621,1.10631
63054,1.10655,1.10656,1.10614,1.10633
63111,1.10657,1.10666,1.10656,1.10661
63171,1.10656,1.10656,1.10649,1.10652
63231,1.10122,1.1016,1.10112,1.10138
63291,1.10487,1.10492,1.10439,1.10446
63351,1.10288,1.10298,1.10283,1.10298
63411,1.10255,1.10255,1.10237,1.10239
63471,1.10354,1.10367,1.10351,1.10367
63531,1.10284,1.10293,1.10283,1.10293
63591,1.10152,1.10182,1.10152,1.10157
63651,1.10121,1.10158,1.10114,1.10123
63711,1.10118,1.10156,1.10118,1.1015
63771,1.10143,1.10158,1.10138,1.10153
63831,1.10011,1.10015,1.09986,1.10015
63891,1.09755,1.09764,1.09751,1.09761
63951,1.09373,1.09448,1.09373,1.0939
64011,1.09085,1.09094,1.09049,1.09086
64071,1.09084,1.09133,1.0908,1.09118
64131,1.0919,1.09227,1.09187,1.0921
64191,1.09087,1.09123,1.0908,1.09116
64251,1.09259,1.09261,1.09232,1.09253
64311,1.09335,1.09346,1.09335,1.09343
64371,1.09127,1.09155,1.09127,1.0914
64431,1.09344,1.09345,1.09314,1.0932
64491,1.09199,1.09275,1.09199,1.09275
64550,1.09256,1.09256,1.0906,1.09135
64610,1.08734,1.08744,1.08709,1.08729
64670,1.08619,1.08661,1.08612,1.08654
64730,1.08432,1.08433,1.0839,1.08394
64790,1.08455,1.08463,1.08423,1.08423
64850,1.0871,1.08736,1.08709,1.08728
64910,1.08791,1.08791,1.0877,1.08781
64970,1.08769,1.08772,1.08754,1.0877
65030,1.08735,1.08777,1.0873,1.08756
65090,1.08712,1.0879,1.08712,1.08743
65150,1.08626,1.08654,1.08625,1.08639
65210,1.08583,1.08594,1.08559,1.08572
65270,1.08327,1.0836,1.08325,1.0836
65330,1.08592,1.08592,1.08554,1.08564
65390,1.08878,1.0894,1.08878,1.08935
65450,1.08974,1.08988,1.08942,1.08982
65510,1.08911,1.08911,1.08865,1.08876
65570,1.08762,1.08768,1.08727,1.08749
65630,1.086,1.08604,1.08584,1.08595
65690,1.08749,1.08759,1.08734,1.08734
65750,1.088,1.08849,1.0878,1.08848
65810,1.08483,1.0851,1.08466,1.0848
65870,1.08702,1.08714,1.08691,1.08713
65929,1.08515,1.08569,1.08499,1.08567
65989,1.08538,1.08539,1.08528,1.08539
66049,1.0866,1.08664,1.08638,1.08639
66109,1.08572,1.086,1.08561,1.086
66169,1.0875,1.08764,1.0875,1.08756
66229,1.08746,1.08746,1.08709,1.08712
66289,1.08675,1.08679,1.08674,1.08678
66349,1.08698,1.08701,1.0869,1.08701
66409,1.08597,1.08632,1.08589,1.08626
66469,1.08606,1.08609,1.08534,1.08535
66529,1.08616,1.08616,1.08559,1.08571
66589,1.08965,1.09051,1.08948,1.09041
66649,1.08875,1.08878,1.08825,1.0883
66709,1.08984,1.08991,1.08958,1.0896
66769,1.08912,1.08976,1.08912,1.08963
66829,1.09054,1.09068,1.09033,1.09034
66889,1.09153,1.09161,1.091,1.09112
66949,1.09045,1.09046,1.08998,1.09019
67009,1.08756,1.08773,1.08749,1.08762
67069,1.08808,1.0882,1.08781,1.08781
67129,1.09419,1.09447,1.09418,1.09429
67189,1.09168,1.09168,1.09099,1.09099
67249,1.09063,1.09088,1.09046,1.09048
67309,1.09066,1.09094,1.09058,1.09082
67369,1.08964,1.0898,1.08964,1.0898
67425,1.09001,1.0902,1.08999,1.09006
67485,1.08984,1.09002,1.08966,1.09001
67545,1.09142,1.09149,1.09112,1.09114
67605,1.09138,1.09153,1.09137,1.09148
67665,1.0916,1.09173,1.09156,1.09159
67725,1.09071,1.09087,1.09071,1.09079
67785,1.09168,1.09172,1.09164,1.09171
67845,1.09161,1.09201,1.09161,1.09198
67905,1.0917,1.0917,1.09147,1.09166
67965,1.09166,1.09169,1.09107,1.0914
68025,1.09497,1.09508,1.09476,1.09487
68085,1.097,1.09727,1.09697,1.09727
68145,1.09669,1.09669,1.09558,1.09575
68205,1.09711,1.09718,1.09703,1.09709
68265,1.09853,1.09858,1.09835,1.09849
68325,1.10141,1.10152,1.10115,1.10123
68385,1.10311,1.10317,1.10283,1.10299
68445,1.10439,1.1045,1.10429,1.10437
68505,1.10705,1.10706,1.10672,1.10688
68565,1.10917,1.10947,1.10917,1.10944
68625,1.10657,1.10668,1.10654,1.10667
68685,1.10771,1.10814,1.10766,1.10797
68745,1.10703,1.10703,1.10676,1.10677
68805,1.10733,1.10733,1.10713,1.10713
68863,1.10683,1.10712,1.10679,1.10709
68923,1.10732,1.10735,1.10727,1.10728
68983,1.10536,1.10577,1.10534,1.10559
69043,1.10511,1.10512,1.10504,1.10505
69103,1.10522,1.10541,1.10522,1.10534
69163,1.10589,1.106,1.10589,1.10599
69223,1.10539,1.10556,1.10537,1.10547
69283,1.10589,1.10591,1.10572,1.10576
69343,1.10561,1.10579,1.10552,1.10569
69403,1.10651,1.10651,1.10551,1.10567
69463,1.10327,1.10801,1.10326,1.1051
69523,1.10412,1.10444,1.104,1.10436
69583,1.10349,1.10365,1.10338,1.10355
69643,1.10397,1.10425,1.10395,1.10413
69703,1.10983,1.11054,1.10972,1.11026
69763,1.10637,1.107,1.10628,1.10633
69823,1.10164,1.10185,1.10147,1.10156
69883,1.10185,1.10198,1.10168,1.10191
69943,1.10065,1.10077,1.10054,1.10065
70003,1.09903,1.09914,1.09897,1.09897
70063,1.09863,1.0988,1.09857,1.09878
70123,1.09848,1.09859,1.09848,1.09859
70183,1.09771,1.09795,1.09771,1.09782
70242,1.09849,1.09865,1.09812,1.09855
70302,1.09868,1.09872,1.09864,1.09868
70361,1.10132,1.10138,1.10114,1.10116
70421,1.09981,1.10015,1.0998,1.10014
70481,1.09877,1.09889,1.09872,1.09888
70541,1.09944,1.0996,1.0994,1.09955
70601,1.10042,1.10046,1.10039,1.1004
70661,1.10015,1.10018,1.10008,1.10018
70721,1.09991,1.09991,1.09961,1.09977
70781,1.10039,1.10053,1.10026,1.10026
70841,1.09839,1.09859,1.09839,1.0985
70901,1.09779,1.09781,1.09744,1.0975
70961,1.09672,1.09675,1.09657,1.09672
71021,1.09794,1.09812,1.09791,1.09805
71081,1.10112,1.10151,1.10098,1.10105
71141,1.09865,1.09966,1.09861,1.09933
71201,1.09981,1.10005,1.09975,1.09997
71261,1.09817,1.09821,1.09744,1.09744
71321,1.09651,1.09676,1.09649,1.09672
71381,1.09358,1.09361,1.0935,1.09354
71441,1.09158,1.09174,1.0915,1.0915
71501,1.09031,1.09049,1.0903,1.09042
71561,1.09089,1.09098,1.0908,1.09097
71621,1.09105,1.09115,1.09099,1.09115
71681,1.09205,1.09205,1.09185,1.09191
71739,1.09177,1.09177,1.09099,1.09132
71799,1.09276,1.09295,1.09275,1.09288
71859,1.09317,1.09325,1.09311,1.09319
71919,1.09293,1.09309,1.09293,1.09297
71979,1.09173,1.09174,1.09155,1.0916
72039,1.09091,1.09097,1.09086,1.09094
72099,1.09045,1.09045,1.09035,1.09038
72159,1.0917,1.09171,1.09157,1.09167
72219,1.09109,1.09119,1.09094,1.09094
72279,1.09174,1.09177,1.09128,1.09139
72339,1.09319,1.0933,1.09309,1.09312
72399,1.09562,1.09562,1.09531,1.09541
72459,1.0982,1.09838,1.09813,1.09828
72519,1.09606,1.09646,1.09605,1.09642
72579,1.09431,1.09456,1.09428,1.09451
72639,1.09573,1.09594,1.09557,1.09566
72699,1.09425,1.09428,1.09394,1.09428
72759,1.09651,1.09651,1.09617,1.09617
72819,1.0979,1.09796,1.09774,1.09785
72879,1.09741,1.09766,1.09736,1.09766
72939,1.09749,1.09752,1.09731,1.09734
72999,1.0958,1.09589,1.0956,1.09586
73059,1.09496,1.09501,1.09462,1.09464
73119,1.09399,1.09401,1.09397,1.09401
73179,1.09438,1.09443,1.09418,1.09443
73239,1.0936,1.09375,1.09358,1.09361
73299,1.09426,1.0945,1.09426,1.09447
73359,1.09502,1.09539,1.09501,1.09536
73419,1.09545,1.09569,1.09534,1.09566
73479,1.09713,1.09723,1.09699,1.0971
73539,1.09776,1.09776,1.09766,1.09766
73599,1.09824,1.09825,1.09807,1.09808
73659,1.09826,1.09828,1.09812,1.09814
73719,1.0971,1.09713,1.09699,1.09711
73779,1.10049,1.10049,1.09986,1.10021
73839,1.10035,1.10038,1.10012,1.10012
73899,1.10054,1.10054,1.09998,1.09998
73959,1.0995,1.09964,1.09945,1.09959
74019,1.09837,1.09883,1.09837,1.0988
74079,1.09902,1.09905,1.09879,1.09889
74139,1.09973,1.09994,1.09968,1.09972
74199,1.0983,1.09842,1.09819,1.09842
74259,1.09728,1.09737,1.0972,1.0972
74319,1.09516,1.09537,1.09512,1.0952
74379,1.09382,1.09401,1.09379,1.09383
74439,1.09402,1.09408,1.09399,1.09404
74499,1.09526,1.0953,1.09522,1.09527
74558,1.09531,1.09561,1.09528,1.09541
74618,1.09493,1.09534,1.09492,1.09523
74678,1.09647,1.09649,1.0964,1.09641
74738,1.09668,1.09677,1.09655,1.09658
74798,1.09568,1.0958,1.09566,1.0957
74858,1.09668,1.0967,1.09657,1.09664
74918,1.0971,1.0971,1.09697,1.09701
74978,1.09669,1.09686,1.09668,1.09676
75038,1.09677,1.09681,1.09674,1.09678
75098,1.09771,1.09775,1.0975,1.09763
75158,1.09787,1.0979,1.09738,1.09738
75218,1.09581,1.09625,1.09581,1.09609
75278,1.09906,1.09933,1.09892,1.09909
75338,1.09866,1.09876,1.09853,1.0986
75398,1.09987,1.09999,1.09982,1.0999
75458,1.10121,1.10137,1.101,1.10102
75518,1.09892,1.09906,1.09881,1.09904
75578,1.09999,1.10022,1.09995,1.10016
75638,1.10171,1.10196,1.10171,1.1019
75698,1.09918,1.09953,1.09915,1.09933
75758,1.10006,1.10007,1.09969,1.0998
75818,1.0983,1.09946,1.09571,1.09739
75878,1.10009,1.10025,1.0998,1.09999
75938,1.10447,1.1046,1.1044,1.10457
75998,1.10333,1.10356,1.10332,1.10354
76058,1.10309,1.10313,1.10303,1.10312
76118,1.1018,1.10195,1.10169,1.10176
76178,1.10216,1.10221,1.10211,1.10221
76238,1.10514,1.10515,1.10467,1.10501
76298,1.1036,1.10379,1.10347,1.10378
76358,1.10419,1.10421,1.10388,1.10397
76418,1.10351,1.10351,1.10341,1.1035
76478,1.10344,1.10344,1.10336,1.10342
76538,1.10234,1.10264,1.10234,1.10252
76598,1.1036,1.10375,1.10355,1.10372
76658,1.10446,1.10449,1.10396,1.1044
76718,1.10527,1.1053,1.10505,1.10505
76778,1.10542,1.10543,1.10334,1.10339
76838,1.10465,1.10486,1.10461,1.10479
76898,1.10509,1.10651,1.10455,1.1049
76958,1.10458,1.10468,1.10442,1.10462
77018,1.107,1.10738,1.10683,1.1072
77078,1.10828,1.10832,1.10812,1.10824
77138,1.11098,1.111,1.11081,1.11091
77198,1.11309,1.11335,1.11304,1.11335
77258,1.11268,1.1127,1.11263,1.11263
77318,1.11002,1.11002,1.10987,1.10993
77378,1.10984,1.10985,1.10969,1.10971
77437,1.1091,1.1091,1.1091,1.1091
77497,1.1091,1.10917,1.1091,1.10914
77556,1.10934,1.10936,1.10927,1.10927
77616,1.10991,1.10991,1.10969,1.10984
77676,1.10996,1.11036,1.10996,1.11028
77736,1.10876,1.10881,1.10869,1.10875
77796,1.10855,1.10863,1.10849,1.10863
77856,1.10838,1.1084,1.10831,1.10832
77916,1.10766,1.10774,1.10766,1.10771
77976,1.10839,1.10842,1.10836,1.10836
78036,1.10832,1.1087,1.10828,1.10868
78096,1.10786,1.10805,1.10772,1.10786
78156,1.10676,1.10679,1.10655,1.10657
78216,1.10575,1.10596,1.10572,1.10585
78276,1.10385,1.10396,1.1038,1.10381
78336,1.10224,1.10241,1.10217,1.10236
78396,1.10204,1.10217,1.10176,1.10188
78456,1.10252,1.10284,1.10249,1.10273
78516,1.10297,1.10319,1.10287,1.10306
78576,1.10481,1.10481,1.10427,1.10447
78636,1.10607,1.10619,1.10582,1.10582
78696,1.10585,1.10592,1.10538,1.1055
78756,1.10485,1.10495,1.10463,1.10491
78816,1.1052,1.10533,1.10515,1.10526
78876,1.10561,1.10584,1.10561,1.10567
78935,1.10504,1.1051,1.10503,1.10506
78995,1.10446,1.10448,1.1044,1.10447
79055,1.10423,1.10425,1.10407,1.10416
79115,1.1045,1.10451,1.10442,1.10442
79175,1.1045,1.10462,1.10448,1.10458
79235,1.10491,1.10497,1.1049,1.10497
79295,1.10453,1.10455,1.10449,1.10449
79354,1.10409,1.10418,1.10409,1.10415
79414,1.10417,1.10417,1.10407,1.10415
79474,1.10381,1.10384,1.10352,1.10359
79534,1.10508,1.10561,1.10502,1.10558
79594,1.10566,1.10567,1.10541,1.10545
79654,1.10568,1.10576,1.10565,1.1057
79714,1.10452,1.10454,1.10425,1.10432
79774,1.1031,1.10383,1.10307,1.10381
79834,1.10337,1.10354,1.10337,1.10353
79894,1.10335,1.10336,1.10288,1.10302
79954,1.10424,1.10447,1.10424,1.10447
80014,1.10449,1.10495,1.10442,1.10495
80074,1.1042,1.10435,1.1041,1.10416
